rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1475187257472206981,,1533,,1475187257,470136411,'',,0,1,37.3773226667,-122.118090667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187258472447368,,1534,,1475187258,470382901,'',,0,1,37.377376,-122.118133333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187259471418928,,1535,,1475187259,469534890,'',,0,1,37.3774346667,-122.118186667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187260470885046,,1536,,1475187260,468831774,'',,0,1,37.3775013333,-122.11824,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187261471812603,,1537,,1475187261,468832271,'',,0,1,37.3775786667,-122.118304,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187262492434101,,1538,,1475187262,489017176,'',,0,1,37.3776666667,-122.118368,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187263490545911,,1539,,1475187263,488703010,'',,0,1,37.3777626667,-122.118442667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187264490573747,,1540,,1475187264,487847986,'',,0,1,37.377864,-122.118517333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187265490502621,,1541,,1475187265,488841770,'',,0,1,37.3779706667,-122.118602667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187266490519981,,1542,,1475187266,488905869,'',,0,1,37.3780826667,-122.118688,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187267490900546,,1543,,1475187267,490217697,'',,0,1,37.3781973333,-122.118784,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187268491012606,,1544,,1475187268,489969057,'',,0,1,37.3783146667,-122.118869333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187269470723512,,1545,,1475187269,468636952,'',,0,1,37.378432,-122.118965333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187270471021165,,1546,,1475187270,468985651,'',,0,1,37.3785546667,-122.119061333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187271471456176,,1547,,1475187271,469467881,'',,0,1,37.37868,-122.119157333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187272470315881,,1548,,1475187272,468600192,'',,0,1,37.3788053333,-122.119253333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187273470275771,,1549,,1475187273,468602744,'',,0,1,37.3789333333,-122.119349333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187274471749206,,1550,,1475187274,469706029,'',,0,1,37.379064,-122.119456,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187275470308515,,1551,,1475187275,468491785,'',,0,1,37.3791946667,-122.119552,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187276470427753,,1552,,1475187276,468332469,'',,0,1,37.3793253333,-122.119658667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187277490546376,,1553,,1475187277,488700799,'',,0,1,37.379456,-122.119754667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187278471097926,,1554,,1475187278,469251422,'',,0,1,37.379584,-122.119850667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187279471339324,,1555,,1475187279,468333220,'',,0,1,37.3797093333,-122.119946667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187280490533408,,1556,,1475187280,488740860,'',,0,1,37.379832,-122.120042667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187281491542006,,1557,,1475187281,482651274,'',,0,1,37.379952,-122.120138667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187282491449422,,1558,,1475187282,482833128,'',,0,1,37.3800746667,-122.120234667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187283471188604,,1559,,1475187283,469324398,'',,0,1,37.380192,-122.12032,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187284470597286,,1560,,1475187284,468587906,'',,0,1,37.3803093333,-122.120416,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187285490583002,,1561,,1475187285,482606398,'',,0,1,37.3804293333,-122.120501333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187286490486193,,1562,,1475187286,482670143,'',,0,1,37.380552,-122.120597333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187287471090629,,1563,,1475187287,468142431,'',,0,1,37.3806746667,-122.120693333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187288490512309,,1564,,1475187288,482431950,'',,0,1,37.3808,-122.120789333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187289490627882,,1565,,1475187289,482608387,'',,0,1,37.380928,-122.120885333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187290470611202,,1566,,1475187290,468581114,'',,0,1,37.3810506667,-122.120981333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187291471194442,,1567,,1475187291,468274710,'',,0,1,37.381176,-122.121066667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187292471342750,,1568,,1475187292,469333661,'',,0,1,37.3812986667,-122.121162667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187293470589568,,1569,,1475187293,468493442,'',,0,1,37.381416,-122.121258667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187294490765294,,1570,,1475187294,482324929,'',,0,1,37.3815333333,-122.121344,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187295490498253,,1571,,1475187295,482775953,'',,0,1,37.381656,-122.12144,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187296470503626,,1572,,1475187296,468458590,'',,0,1,37.3817813333,-122.121536,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187297470580240,,1573,,1475187297,468525054,'',,0,1,37.381904,-122.121632,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187298490491070,,1574,,1475187298,482477329,'',,0,1,37.382032,-122.121728,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187299490644030,,1575,,1475187299,482213794,'',,0,1,37.3821626667,-122.121824,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187300490701985,,1576,,1475187300,482469814,'',,0,1,37.3822906667,-122.121930667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187301495374305,,1577,,1475187301,492930021,'',,0,1,37.382424,-122.122037333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187302500571004,,1578,,1475187302,482685479,'',,0,1,37.3825573333,-122.122144,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187303472551250,,1579,,1475187303,468601675,'',,0,1,37.382696,-122.122250667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187304500199259,,1580,,1475187304,482492073,'',,0,1,37.3828346667,-122.122368,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187305470852950,,1581,,1475187305,468897281,'',,0,1,37.3829786667,-122.122485333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187306490746907,,1582,,1475187306,482065325,'',,0,1,37.3831253333,-122.122602667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187307490528046,,1583,,1475187307,482614876,'',,0,1,37.3832746667,-122.12272,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187308470995709,,1584,,1475187308,468950683,'',,0,1,37.383424,-122.122837333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187309490824719,,1585,,1475187309,482752958,'',,0,1,37.383576,-122.122965333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187310471309100,,1586,,1475187310,468292050,'',,0,1,37.3837306667,-122.123093333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187311470365320,,1587,,1475187311,469244123,'',,0,1,37.383888,-122.123210667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187312470849334,,1588,,1475187312,468822937,'',,0,1,37.3840426667,-122.123338667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187313471269172,,1589,,1475187313,468823223,'',,0,1,37.3842026667,-122.123466667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187314491523483,,1590,,1475187314,481809291,'',,0,1,37.3843573333,-122.123594667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187315490957636,,1591,,1475187315,481782286,'',,0,1,37.3845173333,-122.123712,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187316490670364,,1592,,1475187316,482068942,'',,0,1,37.3846746667,-122.12384,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187317490703774,,1593,,1475187317,481966558,'',,0,1,37.384832,-122.123968,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187318490988229,,1594,,1475187318,481670976,'',,0,1,37.3849893333,-122.124096,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187319470910277,,1595,,1475187319,468944286,'',,0,1,37.3851493333,-122.124213333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187320471733108,,1596,,1475187320,469708471,'',,0,1,37.3853066667,-122.124341333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187321471901229,,1597,,1475187321,468958675,'',,0,1,37.385464,-122.124469333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187322490767473,,1598,,1475187322,482078394,'',,0,1,37.385624,-122.124586667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187323471994008,,1599,,1475187323,469886002,'',,0,1,37.385784,-122.124714667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187324491516728,,1600,,1475187324,481765447,'',,0,1,37.385944,-122.124832,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187325491456185,,1601,,1475187325,481767103,'',,0,1,37.386104,-122.12496,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187326470911309,,1602,,1475187326,469523683,'',,0,1,37.386264,-122.125088,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187327471023931,,1603,,1475187327,469339442,'',,0,1,37.386424,-122.125205333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187328490977523,,1604,,1475187328,481909406,'',,0,1,37.3865813333,-122.125333333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187329471740243,,1605,,1475187329,469713989,'',,0,1,37.386736,-122.125461333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187330491208559,,1606,,1475187330,481536971,'',,0,1,37.3868933333,-122.125578667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187331471845581,,1607,,1475187331,469444025,'',,0,1,37.387048,-122.125706667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187332490764447,,1608,,1475187332,481612330,'',,0,1,37.3872053333,-122.125824,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187333491431323,,1609,,1475187333,481345517,'',,0,1,37.3873626667,-122.125952,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187334471907498,,1610,,1475187334,469204666,'',,0,1,37.3875226667,-122.126069333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187335471598717,,1611,,1475187335,469780118,'',,0,1,37.3876826667,-122.126197333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187336491306121,,1612,,1475187336,481432300,'',,0,1,37.3878453333,-122.126325333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187337490980417,,1613,,1475187337,481864651,'',,0,1,37.3880106667,-122.126453333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187338471843367,,1614,,1475187338,469936992,'',,0,1,37.3881786667,-122.126570667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187339472073272,,1615,,1475187339,469215995,'',,0,1,37.388344,-122.126698667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187340471918428,,1616,,1475187340,469232775,'',,0,1,37.388512,-122.126816,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187341472002560,,1617,,1475187341,470012663,'',,0,1,37.3886826667,-122.126922667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187342491038852,,1618,,1475187342,481611350,'',,0,1,37.3888506667,-122.12704,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187343471193418,,1619,,1475187343,469367682,'',,0,1,37.3890186667,-122.127146667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187344460418897,,1620,,1475187344,458728076,'',,0,1,37.3891893333,-122.127264,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187345471316829,,1621,,1475187345,469493681,'',,0,1,37.3893573333,-122.127370667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187346491527108,,1622,,1475187346,481629316,'',,0,1,37.3895226667,-122.127477333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187347471765183,,1623,,1475187347,470117010,'',,0,1,37.3896906667,-122.127594667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187348491178106,,1624,,1475187348,481347852,'',,0,1,37.389856,-122.127701333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187349490777314,,1625,,1475187349,482331994,'',,0,1,37.3900213333,-122.127808,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187350460180348,,1626,,1475187350,458694369,'',,0,1,37.3901866667,-122.127914667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187351492426292,,1627,,1475187351,490609686,'',,0,1,37.3903493333,-122.128021333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187352471748870,,1628,,1475187352,469741977,'',,0,1,37.3905146667,-122.128128,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187353471795020,,1629,,1475187353,469851360,'',,0,1,37.39068,-122.128234667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187354471032102,,1630,,1475187354,469114105,'',,0,1,37.3908453333,-122.128341333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187355471842862,,1631,,1475187355,469088939,'',,0,1,37.3910133333,-122.128458667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187356460078907,,1632,,1475187356,458819543,'',,0,1,37.391184,-122.128565333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187357460207759,,1633,,1475187357,459319852,'',,0,1,37.3913573333,-122.128682667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187358472133293,,1634,,1475187358,469360979,'',,0,1,37.3915333333,-122.1288,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187359460188901,,1635,,1475187359,459088296,'',,0,1,37.3917093333,-122.128917333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187360492468022,,1636,,1475187360,490782738,'',,0,1,37.3918906667,-122.129034667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187361470814479,,1637,,1475187361,468813452,'',,0,1,37.392072,-122.129152,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187362471808301,,1638,,1475187362,469878509,'',,0,1,37.3922533333,-122.12928,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187363460165600,,1639,,1475187363,459221089,'',,0,1,37.3924373333,-122.129386667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187364460113302,,1640,,1475187364,459204967,'',,0,1,37.3926186667,-122.129514667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187365460100688,,1641,,1475187365,459071155,'',,0,1,37.3928026667,-122.129632,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187366470790562,,1642,,1475187366,468815254,'',,0,1,37.392984,-122.129749333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187367460123012,,1643,,1475187367,458987161,'',,0,1,37.3931626667,-122.129866667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187368460185237,,1644,,1475187368,459022391,'',,0,1,37.3933413333,-122.129984,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187369460628056,,1645,,1475187369,459484462,'',,0,1,37.39352,-122.130101333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187370460181205,,1646,,1475187370,459027311,'',,0,1,37.393696,-122.130218667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187371460160397,,1647,,1475187371,459048925,'',,0,1,37.393872,-122.130325333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187372490979535,,1648,,1475187372,490127826,'',,0,1,37.3940506667,-122.130442667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187373460159657,,1649,,1475187373,459232612,'',,0,1,37.3942293333,-122.13056,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187374471849821,,1650,,1475187374,469624554,'',,0,1,37.3944026667,-122.130677333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187375460119428,,1651,,1475187375,459357601,'',,0,1,37.3945813333,-122.130784,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187376460057693,,1652,,1475187376,459124872,'',,0,1,37.3947573333,-122.130901333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187377460040129,,1653,,1475187377,459228400,'',,0,1,37.3949333333,-122.131018667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187378470723265,,1654,,1475187378,468765517,'',,0,1,37.3951093333,-122.131136,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187379460439596,,1655,,1475187379,459680737,'',,0,1,37.3952826667,-122.131253333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187380460145553,,1656,,1475187380,459219962,'',,0,1,37.3954533333,-122.131370667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187381460575151,,1657,,1475187381,459915013,'',,0,1,37.3956213333,-122.131488,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187382460118687,,1658,,1475187382,459232690,'',,0,1,37.3957893333,-122.131594667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187383460108169,,1659,,1475187383,459250186,'',,0,1,37.395952,-122.131712,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187384473655385,,1660,,1475187384,471617422,'',,0,1,37.3961093333,-122.131829333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187385473746330,,1661,,1475187385,471581812,'',,0,1,37.3962666667,-122.131946667,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187386473208483,,1662,,1475187386,471122917,'',,0,1,37.3964213333,-122.132053333,6.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187387472594690,,1663,,1475187387,470428107,'',,0,1,37.3965733333,-122.132170667,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187388473233522,,1664,,1475187388,470955256,'',,0,1,37.39672,-122.132277333,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187389460302946,,1665,,1475187389,459076131,'',,0,1,37.3968666667,-122.132384,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187390470871921,,1666,,1475187390,468888000,'',,0,1,37.397008,-122.132490667,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187391471598384,,1667,,1475187391,469518354,'',,0,1,37.3971493333,-122.132597333,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187392471329118,,1668,,1475187392,469405503,'',,0,1,37.3972853333,-122.132693333,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187393470685183,,1669,,1475187393,468666889,'',,0,1,37.397416,-122.132789333,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187394460069958,,1670,,1475187394,458989366,'',,0,1,37.397544,-122.132885333,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187395462316016,,1671,,1475187395,459535339,'',,0,1,37.3976693333,-122.132992,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187396462363951,,1672,,1475187396,459609793,'',,0,1,37.397784,-122.133088,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187397470592801,,1673,,1475187397,468890105,'',,0,1,37.397896,-122.133184,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187398461817069,,1674,,1475187398,459749623,'',,0,1,37.398,-122.133290667,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187399461787152,,1675,,1475187399,459542155,'',,0,1,37.3980986667,-122.133386667,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187400461192823,,1676,,1475187400,459343668,'',,0,1,37.3981893333,-122.133504,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187401470862255,,1677,,1475187401,468865798,'',,0,1,37.398272,-122.133610667,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1475187402470803138,,1678,,1475187402,468859112,'',,0,1,37.3983466667,-122.133717333,-42.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
