rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,front_left,front_right,rear_left,rear_right
1475187313439325251,,3177,,1475187313,439164151,'',253.0,256.0,249.0,246.0
1475187313939309300,,3178,,1475187313,939155805,'',253.0,256.0,249.0,246.0
1475187314439569418,,3179,,1475187314,439381270,'',253.0,256.0,249.0,246.0
1475187314939525431,,3180,,1475187314,939349758,'',253.0,256.0,249.0,246.0
1475187315439131838,,3181,,1475187315,438952762,'',253.0,256.0,249.0,246.0
1475187315939505866,,3182,,1475187315,939351196,'',253.0,256.0,249.0,246.0
1475187316439021471,,3183,,1475187316,438861352,'',253.0,256.0,249.0,246.0
1475187316939441823,,3184,,1475187316,939248290,'',253.0,256.0,249.0,246.0
1475187317439321342,,3185,,1475187317,439196003,'',253.0,256.0,249.0,246.0
1475187317939390501,,3186,,1475187317,939169177,'',253.0,256.0,249.0,246.0
1475187318438987813,,3187,,1475187318,438812047,'',253.0,256.0,249.0,246.0
1475187318939508643,,3188,,1475187318,939308810,'',253.0,256.0,249.0,246.0
1475187319439185430,,3189,,1475187319,438995607,'',253.0,256.0,249.0,246.0
1475187319939157271,,3190,,1475187319,938992838,'',253.0,256.0,249.0,246.0
1475187320439204596,,3191,,1475187320,439009877,'',253.0,256.0,249.0,246.0
1475187320939221186,,3192,,1475187320,939026440,'',253.0,256.0,249.0,246.0
1475187321438976482,,3193,,1475187321,438758136,'',253.0,256.0,249.0,246.0
1475187321939638479,,3194,,1475187321,939445396,'',253.0,256.0,249.0,246.0
1475187322439171431,,3195,,1475187322,438980354,'',253.0,256.0,249.0,246.0
1475187322939383509,,3196,,1475187322,939188708,'',253.0,256.0,249.0,246.0
1475187323439422280,,3197,,1475187323,439201507,'',253.0,256.0,249.0,246.0
1475187323939358859,,3198,,1475187323,939200942,'',253.0,256.0,249.0,246.0
1475187324439072863,,3199,,1475187324,438919997,'',253.0,256.0,249.0,246.0
1475187324939349497,,3200,,1475187324,939177368,'',253.0,256.0,249.0,246.0
1475187325438779540,,3201,,1475187325,438600530,'',253.0,256.0,249.0,246.0
1475187325939044767,,3202,,1475187325,938893985,'',253.0,256.0,249.0,246.0
1475187326438971472,,3203,,1475187326,438825267,'',253.0,256.0,249.0,246.0
1475187326939001525,,3204,,1475187326,938817146,'',253.0,256.0,249.0,246.0
1475187327438735383,,3205,,1475187327,438551930,'',253.0,256.0,249.0,246.0
1475187327939220048,,3206,,1475187327,939067966,'',253.0,256.0,249.0,246.0
1475187328438727338,,3207,,1475187328,438554735,'',253.0,256.0,249.0,246.0
1475187328938927691,,3208,,1475187328,938777933,'',253.0,256.0,249.0,246.0
1475187329438932929,,3209,,1475187329,438761434,'',253.0,256.0,249.0,246.0
1475187329939413602,,3210,,1475187329,939243388,'',253.0,256.0,249.0,246.0
1475187330438606016,,3211,,1475187330,438465054,'',253.0,256.0,249.0,246.0
1475187330939133525,,3212,,1475187330,938973288,'',253.0,256.0,249.0,246.0
1475187331438684318,,3213,,1475187331,438488096,'',253.0,256.0,249.0,246.0
1475187331938880672,,3214,,1475187331,938682615,'',253.0,256.0,249.0,246.0
1475187332439167330,,3215,,1475187332,438996516,'',253.0,256.0,249.0,246.0
1475187332939250635,,3216,,1475187332,939008922,'',253.0,256.0,249.0,246.0
1475187333438880564,,3217,,1475187333,438662631,'',253.0,256.0,249.0,246.0
1475187333939784153,,3218,,1475187333,939611769,'',253.0,256.0,249.0,246.0
1475187334439353667,,3219,,1475187334,439187625,'',253.0,256.0,249.0,246.0
1475187334939732556,,3220,,1475187334,939573725,'',253.0,256.0,249.0,246.0
1475187335439088488,,3221,,1475187335,438931040,'',253.0,256.0,249.0,246.0
1475187335939049508,,3222,,1475187335,938842249,'',253.0,256.0,247.0,246.0
1475187336438315325,,3223,,1475187336,438107659,'',253.0,256.0,247.0,246.0
1475187336939021644,,3224,,1475187336,938812776,'',253.0,256.0,247.0,246.0
1475187337438732791,,3225,,1475187337,438562391,'',253.0,256.0,247.0,246.0
1475187337938888422,,3226,,1475187337,938715793,'',253.0,256.0,247.0,246.0
1475187338438711567,,3227,,1475187338,438525652,'',253.0,256.0,247.0,246.0
1475187338938679860,,3228,,1475187338,938518558,'',253.0,256.0,247.0,246.0
1475187339438425070,,3229,,1475187339,438267408,'',253.0,256.0,247.0,246.0
1475187339939120144,,3230,,1475187339,939011648,'',253.0,256.0,247.0,246.0
1475187340438615983,,3231,,1475187340,438451169,'',253.0,256.0,247.0,246.0
1475187340938672377,,3232,,1475187340,938470987,'',253.0,256.0,247.0,246.0
1475187341438773205,,3233,,1475187341,438565087,'',253.0,256.0,247.0,246.0
1475187341938692892,,3234,,1475187341,938473990,'',253.0,256.0,247.0,246.0
1475187342438666990,,3235,,1475187342,438450277,'',253.0,256.0,247.0,246.0
1475187342938871146,,3236,,1475187342,938720411,'',253.0,256.0,247.0,246.0
1475187343438453355,,3237,,1475187343,438186146,'',253.0,256.0,247.0,246.0
1475187343938644717,,3238,,1475187343,938414524,'',253.0,256.0,247.0,246.0
1475187344438629629,,3239,,1475187344,438465415,'',253.0,256.0,247.0,246.0
1475187344938833131,,3240,,1475187344,938617373,'',253.0,256.0,247.0,246.0
1475187345438134819,,3241,,1475187345,437921339,'',253.0,256.0,247.0,246.0
1475187345938927332,,3242,,1475187345,938749285,'',253.0,256.0,247.0,246.0
1475187346438320912,,3243,,1475187346,438093289,'',253.0,256.0,247.0,246.0
1475187346938489114,,3244,,1475187346,938263515,'',253.0,256.0,247.0,246.0
1475187347438859283,,3245,,1475187347,438686341,'',253.0,256.0,247.0,246.0
1475187347938457148,,3246,,1475187347,938268868,'',253.0,256.0,247.0,246.0
1475187348438269369,,3247,,1475187348,438035417,'',253.0,256.0,247.0,246.0
1475187348939157949,,3248,,1475187348,938945413,'',253.0,256.0,247.0,246.0
1475187349438243777,,3249,,1475187349,438028036,'',253.0,256.0,247.0,246.0
1475187349939008285,,3250,,1475187349,938816245,'',253.0,256.0,247.0,246.0
1475187350438931866,,3251,,1475187350,438714023,'',253.0,256.0,247.0,246.0
1475187350938880188,,3252,,1475187350,938705251,'',253.0,256.0,247.0,246.0
1475187351438570485,,3253,,1475187351,438394588,'',253.0,254.0,247.0,246.0
1475187351939348638,,3254,,1475187351,939203209,'',253.0,254.0,247.0,246.0
1475187352438769629,,3255,,1475187352,438597544,'',253.0,254.0,247.0,246.0
1475187352938681132,,3256,,1475187352,938506263,'',253.0,254.0,247.0,246.0
1475187353439012528,,3257,,1475187353,438813153,'',252.0,254.0,247.0,246.0
1475187353938712237,,3258,,1475187353,938519263,'',252.0,254.0,247.0,246.0
1475187354438533113,,3259,,1475187354,438321372,'',252.0,254.0,247.0,246.0
1475187354939456021,,3260,,1475187354,939285386,'',252.0,254.0,247.0,246.0
1475187355438500709,,3261,,1475187355,438297418,'',252.0,254.0,247.0,246.0
1475187355938944553,,3262,,1475187355,938791337,'',252.0,254.0,247.0,246.0
1475187356439281434,,3263,,1475187356,439063930,'',252.0,254.0,247.0,246.0
1475187356939181214,,3264,,1475187356,938861823,'',252.0,254.0,247.0,246.0
1475187357438853224,,3265,,1475187357,438581736,'',252.0,254.0,247.0,246.0
1475187357939309392,,3266,,1475187357,939090552,'',252.0,254.0,247.0,245.0
1475187358438797688,,3267,,1475187358,438575542,'',252.0,254.0,247.0,245.0
1475187358938896020,,3268,,1475187358,938608510,'',252.0,254.0,247.0,245.0
1475187359439345884,,3269,,1475187359,439083017,'',252.0,254.0,247.0,245.0
1475187359938815849,,3270,,1475187359,938638561,'',252.0,254.0,247.0,245.0
1475187360438377954,,3271,,1475187360,438134827,'',252.0,254.0,247.0,245.0
1475187360939319446,,3272,,1475187360,939115965,'',252.0,254.0,247.0,245.0
1475187361438831994,,3273,,1475187361,438677943,'',252.0,254.0,247.0,245.0
1475187361939143797,,3274,,1475187361,938886682,'',252.0,254.0,247.0,245.0
1475187362439365633,,3275,,1475187362,439098194,'',252.0,254.0,247.0,245.0
1475187362938563990,,3276,,1475187362,938414381,'',252.0,254.0,247.0,245.0
1475187363438349327,,3277,,1475187363,438205649,'',252.0,254.0,247.0,245.0
1475187363939409992,,3278,,1475187363,939209213,'',252.0,254.0,247.0,245.0
1475187364438854888,,3279,,1475187364,438691181,'',252.0,254.0,247.0,245.0
1475187364938691417,,3280,,1475187364,938473753,'',252.0,254.0,247.0,245.0
1475187365438977113,,3281,,1475187365,438737567,'',252.0,254.0,247.0,245.0
1475187365938667750,,3282,,1475187365,938462197,'',252.0,254.0,247.0,245.0
1475187366438605753,,3283,,1475187366,438229573,'',252.0,254.0,247.0,245.0
1475187366939473944,,3284,,1475187366,939226483,'',252.0,254.0,247.0,245.0
1475187367438514109,,3285,,1475187367,438253016,'',252.0,254.0,247.0,245.0
1475187367938903635,,3286,,1475187367,938509670,'',252.0,254.0,247.0,245.0
1475187368439140952,,3287,,1475187368,438783192,'',252.0,254.0,247.0,245.0
1475187368939165808,,3288,,1475187368,938529100,'',252.0,254.0,247.0,245.0
1475187369439035799,,3289,,1475187369,438524908,'',252.0,254.0,247.0,245.0
1475187369939248982,,3290,,1475187369,939022101,'',252.0,254.0,247.0,245.0
1475187370438473411,,3291,,1475187370,438284858,'',252.0,254.0,247.0,245.0
1475187370938758246,,3292,,1475187370,938549135,'',252.0,254.0,247.0,245.0
1475187371439351348,,3293,,1475187371,438818898,'',252.0,254.0,247.0,245.0
1475187371939255505,,3294,,1475187371,939016352,'',252.0,254.0,247.0,245.0
1475187372438489480,,3295,,1475187372,438329492,'',252.0,254.0,247.0,245.0
1475187372939304861,,3296,,1475187372,939073657,'',252.0,254.0,247.0,245.0
1475187373438585101,,3297,,1475187373,438360406,'',252.0,254.0,247.0,245.0
1475187373938853614,,3298,,1475187373,938612590,'',252.0,254.0,247.0,245.0
1475187374439328594,,3299,,1475187374,439103556,'',252.0,254.0,247.0,245.0
1475187374938928160,,3300,,1475187374,938688062,'',252.0,254.0,247.0,245.0
1475187375438809095,,3301,,1475187375,438613881,'',252.0,254.0,247.0,245.0
1475187375940158361,,3302,,1475187375,939929229,'',252.0,254.0,247.0,245.0
1475187376439343820,,3303,,1475187376,439152057,'',252.0,254.0,247.0,245.0
1475187376939951296,,3304,,1475187376,939739635,'',252.0,254.0,247.0,245.0
1475187377440255293,,3305,,1475187377,439873941,'',252.0,254.0,247.0,245.0
1475187377938863909,,3306,,1475187377,938694410,'',252.0,254.0,247.0,245.0
1475187378438607069,,3307,,1475187378,438448955,'',252.0,254.0,247.0,245.0
1475187378939465850,,3308,,1475187378,939232976,'',252.0,254.0,247.0,245.0
1475187379438878083,,3309,,1475187379,438679500,'',252.0,254.0,247.0,245.0
1475187379938884288,,3310,,1475187379,938714558,'',252.0,254.0,247.0,245.0
1475187380439166238,,3311,,1475187380,438963994,'',252.0,254.0,247.0,245.0
1475187380938874989,,3312,,1475187380,938707789,'',252.0,254.0,247.0,245.0
1475187381438695788,,3313,,1475187381,438502388,'',252.0,254.0,247.0,245.0
1475187381939792601,,3314,,1475187381,939555659,'',252.0,254.0,247.0,245.0
1475187382438989095,,3315,,1475187382,438736635,'',252.0,254.0,247.0,245.0
1475187382938933064,,3316,,1475187382,938761352,'',252.0,254.0,247.0,245.0
1475187383439228547,,3317,,1475187383,439013546,'',252.0,254.0,247.0,245.0
1475187383939207537,,3318,,1475187383,939005811,'',252.0,254.0,247.0,245.0
1475187384438948808,,3319,,1475187384,438747872,'',252.0,254.0,247.0,245.0
1475187384939416153,,3320,,1475187384,939224784,'',252.0,254.0,247.0,245.0
1475187385438626031,,3321,,1475187385,438466827,'',252.0,254.0,247.0,245.0
1475187385938916472,,3322,,1475187385,938748442,'',252.0,254.0,247.0,245.0
1475187386439400608,,3323,,1475187386,439179377,'',252.0,254.0,247.0,245.0
1475187386938900473,,3324,,1475187386,938712063,'',252.0,254.0,247.0,245.0
1475187387438589897,,3325,,1475187387,438409736,'',252.0,254.0,247.0,245.0
1475187387939372444,,3326,,1475187387,939143594,'',252.0,254.0,247.0,245.0
1475187388438625809,,3327,,1475187388,438444917,'',252.0,254.0,247.0,245.0
1475187388939066060,,3328,,1475187388,938836952,'',252.0,254.0,247.0,245.0
1475187389439037281,,3329,,1475187389,438847277,'',252.0,254.0,247.0,245.0
1475187389938947062,,3330,,1475187389,938783299,'',252.0,254.0,247.0,245.0
1475187390438519460,,3331,,1475187390,438335200,'',252.0,254.0,247.0,245.0
1475187390939302222,,3332,,1475187390,939132200,'',252.0,254.0,247.0,245.0
1475187391438696376,,3333,,1475187391,438523920,'',252.0,254.0,247.0,245.0
1475187391938757448,,3334,,1475187391,938535559,'',252.0,254.0,247.0,245.0
1475187392438953927,,3335,,1475187392,438765813,'',252.0,254.0,247.0,245.0
1475187392938953506,,3336,,1475187392,938736503,'',252.0,254.0,247.0,245.0
1475187393438458219,,3337,,1475187393,438267933,'',252.0,254.0,247.0,245.0
1475187393939616915,,3338,,1475187393,939463817,'',252.0,254.0,247.0,245.0
1475187394438493041,,3339,,1475187394,438250410,'',252.0,254.0,247.0,245.0
1475187394938694670,,3340,,1475187394,938490361,'',252.0,254.0,247.0,245.0
1475187395439131453,,3341,,1475187395,438956429,'',252.0,254.0,247.0,245.0
1475187395938682680,,3342,,1475187395,938483264,'',252.0,254.0,247.0,245.0
1475187396438599381,,3343,,1475187396,438404389,'',252.0,254.0,247.0,245.0
1475187396939612364,,3344,,1475187396,939411146,'',252.0,254.0,247.0,245.0
1475187397438411432,,3345,,1475187397,438177616,'',252.0,254.0,247.0,245.0
1475187397939051496,,3346,,1475187397,938884919,'',252.0,254.0,249.0,245.0
1475187398439042412,,3347,,1475187398,438874021,'',252.0,254.0,249.0,245.0
1475187398938978520,,3348,,1475187398,938802078,'',252.0,254.0,249.0,245.0
1475187399438543494,,3349,,1475187399,438354013,'',252.0,254.0,249.0,245.0
1475187399939237003,,3350,,1475187399,939058871,'',252.0,254.0,249.0,245.0
1475187400438670210,,3351,,1475187400,438536426,'',252.0,254.0,249.0,245.0
1475187400938697645,,3352,,1475187400,938545614,'',252.0,254.0,249.0,245.0
1475187401439181062,,3353,,1475187401,439010385,'',252.0,254.0,249.0,245.0
1475187401938676353,,3354,,1475187401,938509406,'',252.0,254.0,249.0,245.0
1475187402438612013,,3355,,1475187402,438498866,'',252.0,254.0,249.0,245.0
1475187402939148641,,3356,,1475187402,938950064,'',252.0,254.0,249.0,245.0
1475187403438609909,,3357,,1475187403,438461436,'',252.0,254.0,249.0,245.0
1475187403939339937,,3358,,1475187403,939128155,'',252.0,254.0,249.0,245.0
1475187404439088245,,3359,,1475187404,438912583,'',252.0,254.0,249.0,245.0
1475187404938630314,,3360,,1475187404,938426762,'',252.0,254.0,249.0,245.0
1475187405438394513,,3361,,1475187405,438187182,'',252.0,254.0,249.0,245.0
1475187405939260513,,3362,,1475187405,939060400,'',252.0,254.0,249.0,245.0
1475187406438589158,,3363,,1475187406,438386100,'',252.0,254.0,249.0,245.0
1475187406938526580,,3364,,1475187406,938376072,'',252.0,254.0,249.0,245.0
1475187407438771242,,3365,,1475187407,438604476,'',252.0,254.0,249.0,245.0
1475187407938666972,,3366,,1475187407,938417845,'',252.0,254.0,249.0,245.0
1475187408438299501,,3367,,1475187408,438112417,'',252.0,254.0,249.0,245.0
1475187408939211818,,3368,,1475187408,939054315,'',252.0,254.0,249.0,245.0
1475187409438267433,,3369,,1475187409,438060405,'',252.0,254.0,249.0,245.0
1475187409938502033,,3370,,1475187409,938298713,'',252.0,254.0,249.0,245.0
1475187410438753557,,3371,,1475187410,438539914,'',252.0,254.0,249.0,245.0
1475187410938463435,,3372,,1475187410,938276073,'',252.0,254.0,249.0,245.0
1475187411438521565,,3373,,1475187411,438312508,'',252.0,254.0,249.0,245.0
1475187411938923142,,3374,,1475187411,938737839,'',252.0,254.0,249.0,245.0
1475187412438288986,,3375,,1475187412,438128652,'',252.0,254.0,249.0,245.0
1475187412938381116,,3376,,1475187412,938260219,'',252.0,254.0,249.0,245.0
1475187413438884467,,3377,,1475187413,438702647,'',252.0,254.0,249.0,245.0
1475187413938798437,,3378,,1475187413,938650441,'',252.0,257.0,249.0,245.0
1475187414438123887,,3379,,1475187414,437983227,'',252.0,257.0,249.0,245.0
1475187414938862488,,3380,,1475187414,938714368,'',252.0,257.0,249.0,245.0
1475187415438427745,,3381,,1475187415,438273466,'',252.0,257.0,249.0,245.0
1475187415938598981,,3382,,1475187415,938448441,'',256.0,257.0,249.0,245.0
1475187416438870741,,3383,,1475187416,438725838,'',256.0,257.0,249.0,245.0
1475187416938510775,,3384,,1475187416,938307955,'',256.0,257.0,249.0,245.0
1475187417438711141,,3385,,1475187417,438498008,'',256.0,257.0,249.0,245.0
1475187417939635874,,3386,,1475187417,939460869,'',256.0,257.0,249.0,245.0
1475187418439110062,,3387,,1475187418,438961625,'',256.0,257.0,249.0,245.0
1475187418939568490,,3388,,1475187418,939423019,'',256.0,257.0,249.0,245.0
1475187419439636661,,3389,,1475187419,439477895,'',256.0,257.0,249.0,245.0
1475187419938462595,,3390,,1475187419,938275905,'',256.0,257.0,249.0,245.0
1475187420438145538,,3391,,1475187420,437998933,'',256.0,257.0,249.0,245.0
1475187420939187650,,3392,,1475187420,939013651,'',256.0,257.0,249.0,245.0
1475187421438466649,,3393,,1475187421,438297299,'',256.0,257.0,249.0,247.0
1475187421938460094,,3394,,1475187421,938268838,'',256.0,257.0,249.0,247.0
1475187422438699963,,3395,,1475187422,438504103,'',256.0,257.0,249.0,247.0
1475187422938455657,,3396,,1475187422,938283625,'',256.0,257.0,249.0,247.0
1475187423438405893,,3397,,1475187423,438259834,'',256.0,257.0,249.0,247.0
1475187423938882175,,3398,,1475187423,938751399,'',256.0,257.0,249.0,247.0
1475187424438430641,,3399,,1475187424,438273190,'',256.0,257.0,249.0,247.0
1475187424938493481,,3400,,1475187424,938264964,'',256.0,257.0,249.0,247.0
1475187425438731317,,3401,,1475187425,438524974,'',256.0,257.0,249.0,247.0
1475187425938646226,,3402,,1475187425,938483684,'',256.0,257.0,249.0,247.0
1475187426438547277,,3403,,1475187426,438340416,'',256.0,257.0,249.0,247.0
1475187426938949017,,3404,,1475187426,938768002,'',256.0,257.0,249.0,247.0
1475187427438111252,,3405,,1475187427,437985997,'',256.0,257.0,249.0,247.0
1475187427938427780,,3406,,1475187427,938277355,'',256.0,257.0,249.0,247.0
1475187428438871321,,3407,,1475187428,438721965,'',256.0,257.0,249.0,247.0
1475187428938481339,,3408,,1475187428,938284998,'',256.0,257.0,249.0,247.0
1475187429438142179,,3409,,1475187429,437978835,'',256.0,257.0,249.0,247.0
1475187429938699200,,3410,,1475187429,938511720,'',256.0,257.0,249.0,247.0
1475187430438036548,,3411,,1475187430,437837351,'',256.0,257.0,249.0,247.0
1475187430938465973,,3412,,1475187430,938292918,'',256.0,257.0,249.0,247.0
1475187431438453358,,3413,,1475187431,438280923,'',256.0,257.0,249.0,247.0
1475187431938182888,,3414,,1475187431,938006762,'',256.0,257.0,249.0,247.0
1475187432437960444,,3415,,1475187432,437760142,'',256.0,257.0,249.0,247.0
1475187432938698664,,3416,,1475187432,938493287,'',256.0,257.0,249.0,247.0
1475187433438268894,,3417,,1475187433,438027998,'',256.0,257.0,249.0,247.0
1475187433938171058,,3418,,1475187433,937994730,'',256.0,257.0,249.0,247.0
1475187434438512110,,3419,,1475187434,438318798,'',256.0,257.0,249.0,247.0
1475187434938499242,,3420,,1475187434,938290331,'',256.0,257.0,249.0,247.0
1475187435437911686,,3421,,1475187435,437726171,'',256.0,257.0,249.0,247.0
1475187435938650164,,3422,,1475187435,938485972,'',256.0,257.0,249.0,247.0
1475187436438014994,,3423,,1475187436,437818395,'',256.0,257.0,249.0,247.0
1475187436938437285,,3424,,1475187436,938218984,'',256.0,257.0,249.0,247.0
1475187437438264399,,3425,,1475187437,438014011,'',256.0,257.0,249.0,247.0
1475187437938139201,,3426,,1475187437,937938095,'',256.0,257.0,249.0,247.0
1475187438438060919,,3427,,1475187438,437819909,'',256.0,257.0,249.0,247.0
1475187438938464016,,3428,,1475187438,938289819,'',256.0,257.0,249.0,247.0
1475187439437936822,,3429,,1475187439,437737928,'',256.0,257.0,249.0,247.0
1475187439938366055,,3430,,1475187439,938212092,'',256.0,257.0,249.0,247.0
1475187440438448556,,3431,,1475187440,438279341,'',256.0,257.0,249.0,247.0
1475187440938156020,,3432,,1475187440,938030706,'',256.0,257.0,249.0,247.0
1475187441437944078,,3433,,1475187441,437770514,'',256.0,257.0,249.0,247.0
1475187441938673098,,3434,,1475187441,938475745,'',256.0,257.0,249.0,247.0
1475187442437946263,,3435,,1475187442,437769104,'',256.0,257.0,249.0,247.0
1475187442938481059,,3436,,1475187442,938295264,'',256.0,257.0,249.0,247.0
1475187443438515139,,3437,,1475187443,438300380,'',256.0,257.0,249.0,247.0
1475187443938216760,,3438,,1475187443,938018883,'',256.0,257.0,249.0,247.0
1475187444437967454,,3439,,1475187444,437796929,'',256.0,257.0,249.0,247.0
1475187444938670430,,3440,,1475187444,938493364,'',256.0,257.0,249.0,247.0
1475187445438593957,,3441,,1475187445,438462990,'',256.0,257.0,249.0,247.0
1475187445938576779,,3442,,1475187445,938344340,'',256.0,257.0,249.0,247.0
1475187446438459728,,3443,,1475187446,438284989,'',256.0,257.0,249.0,247.0
1475187446938271173,,3444,,1475187446,938079781,'',256.0,257.0,249.0,247.0
1475187447438362212,,3445,,1475187447,438176199,'',256.0,257.0,249.0,247.0
1475187447938886654,,3446,,1475187447,938736860,'',256.0,257.0,249.0,247.0
1475187448438330515,,3447,,1475187448,438118539,'',256.0,257.0,249.0,247.0
1475187448938383361,,3448,,1475187448,938206161,'',256.0,257.0,249.0,247.0
1475187449438561690,,3449,,1475187449,438324132,'',256.0,257.0,249.0,247.0
1475187449938263733,,3450,,1475187449,938068832,'',256.0,257.0,249.0,247.0
1475187450438324102,,3451,,1475187450,438109702,'',256.0,257.0,249.0,247.0
1475187450938691652,,3452,,1475187450,938524432,'',256.0,257.0,249.0,247.0
1475187451438094338,,3453,,1475187451,437906905,'',256.0,257.0,249.0,247.0
1475187451938303930,,3454,,1475187451,938094935,'',256.0,257.0,249.0,247.0
1475187452438454865,,3455,,1475187452,438301882,'',256.0,257.0,249.0,247.0
1475187452938531001,,3456,,1475187452,938315597,'',256.0,257.0,249.0,247.0
1475187453438217266,,3457,,1475187453,438069038,'',256.0,257.0,249.0,247.0
1475187453938624804,,3458,,1475187453,938474657,'',256.0,257.0,249.0,247.0
1475187454438052272,,3459,,1475187454,437831402,'',256.0,257.0,249.0,247.0
1475187454938307468,,3460,,1475187454,938098317,'',256.0,257.0,249.0,247.0
1475187455438700206,,3461,,1475187455,438488091,'',256.0,257.0,249.0,247.0
1475187455938776774,,3462,,1475187455,938567394,'',256.0,257.0,249.0,247.0
1475187456437956746,,3463,,1475187456,437783386,'',256.0,257.0,249.0,247.0
1475187456938982861,,3464,,1475187456,938761693,'',256.0,257.0,249.0,247.0
1475187457438217903,,3465,,1475187457,438026918,'',256.0,257.0,249.0,247.0
1475187457938937930,,3466,,1475187457,938749827,'',256.0,257.0,249.0,247.0
1475187458438714647,,3467,,1475187458,438473232,'',256.0,257.0,249.0,247.0
1475187458938568447,,3468,,1475187458,938336872,'',256.0,257.0,249.0,247.0
1475187459438352291,,3469,,1475187459,438169726,'',256.0,257.0,249.0,247.0
1475187459939115445,,3470,,1475187459,938927948,'',256.0,257.0,249.0,247.0
1475187460439041875,,3471,,1475187460,438887583,'',256.0,257.0,249.0,247.0
1475187460939309188,,3472,,1475187460,939111684,'',256.0,257.0,250.0,247.0
1475187461439046135,,3473,,1475187461,438854094,'',256.0,257.0,250.0,247.0
1475187461938283422,,3474,,1475187461,938095104,'',256.0,257.0,250.0,247.0
1475187462438074681,,3475,,1475187462,437888203,'',256.0,257.0,250.0,247.0
1475187462938698396,,3476,,1475187462,938537653,'',256.0,257.0,250.0,247.0
1475187463438175164,,3477,,1475187463,437941892,'',256.0,257.0,250.0,247.0
1475187463938354228,,3478,,1475187463,938146566,'',256.0,257.0,250.0,247.0
1475187464438356193,,3479,,1475187464,438158810,'',256.0,257.0,250.0,247.0
1475187464938599213,,3480,,1475187464,938409310,'',256.0,257.0,250.0,247.0
1475187465438163640,,3481,,1475187465,437974489,'',256.0,257.0,250.0,247.0
1475187465938610647,,3482,,1475187465,938429957,'',256.0,257.0,250.0,247.0
1475187466438307128,,3483,,1475187466,438176954,'',256.0,257.0,250.0,247.0
1475187466938388856,,3484,,1475187466,938202713,'',256.0,257.0,250.0,247.0
1475187467438402677,,3485,,1475187467,438199763,'',256.0,257.0,250.0,247.0
1475187467938383186,,3486,,1475187467,938212651,'',256.0,257.0,250.0,247.0
1475187468438117128,,3487,,1475187468,437947044,'',256.0,257.0,250.0,247.0
1475187468938831240,,3488,,1475187468,938652367,'',256.0,257.0,250.0,247.0
1475187469438331342,,3489,,1475187469,438116116,'',256.0,257.0,250.0,247.0
1475187469938634054,,3490,,1475187469,938475203,'',256.0,257.0,250.0,247.0
1475187470438700397,,3491,,1475187470,438516594,'',256.0,257.0,250.0,247.0
1475187470938455497,,3492,,1475187470,938246737,'',256.0,257.0,250.0,247.0
1475187471438245867,,3493,,1475187471,438016243,'',256.0,257.0,250.0,247.0
1475187471938684855,,3494,,1475187471,938506566,'',256.0,257.0,250.0,247.0
1475187472438488981,,3495,,1475187472,438308427,'',256.0,257.0,250.0,247.0
1475187472938398840,,3496,,1475187472,938244598,'',256.0,257.0,250.0,247.0
1475187473438477518,,3497,,1475187473,438309306,'',256.0,257.0,250.0,247.0
1475187473938538190,,3498,,1475187473,938344495,'',256.0,257.0,250.0,247.0
1475187474438202471,,3499,,1475187474,438051566,'',256.0,257.0,250.0,247.0
1475187474939151581,,3500,,1475187474,938977799,'',256.0,257.0,250.0,247.0
1475187475438319122,,3501,,1475187475,438102241,'',256.0,256.0,250.0,247.0
1475187475938492129,,3502,,1475187475,938331303,'',256.0,256.0,250.0,247.0
1475187476438513551,,3503,,1475187476,438335562,'',256.0,256.0,250.0,247.0
1475187476938717005,,3504,,1475187476,938549068,'',256.0,256.0,250.0,247.0
1475187477438477013,,3505,,1475187477,438323903,'',256.0,256.0,250.0,247.0
1475187477938832955,,3506,,1475187477,938661513,'',256.0,256.0,250.0,247.0
1475187478438261733,,3507,,1475187478,438073169,'',256.0,256.0,250.0,247.0
1475187478938445399,,3508,,1475187478,938315199,'',256.0,256.0,250.0,247.0
1475187479438541214,,3509,,1475187479,438385848,'',256.0,256.0,250.0,247.0
1475187479938744960,,3510,,1475187479,938560140,'',256.0,256.0,250.0,247.0
1475187480438376508,,3511,,1475187480,438158482,'',256.0,256.0,250.0,247.0
1475187480938835075,,3512,,1475187480,938658647,'',256.0,256.0,250.0,247.0
1475187481438247806,,3513,,1475187481,438087643,'',256.0,256.0,250.0,247.0
1475187481938844411,,3514,,1475187481,938672781,'',256.0,256.0,250.0,247.0
1475187482438887319,,3515,,1475187482,438713458,'',256.0,256.0,250.0,247.0
1475187482938600354,,3516,,1475187482,938398572,'',256.0,256.0,250.0,248.0
1475187483438364148,,3517,,1475187483,438101896,'',256.0,256.0,250.0,248.0
1475187483938818440,,3518,,1475187483,938580196,'',256.0,256.0,250.0,248.0
1475187484438308192,,3519,,1475187484,438128960,'',256.0,256.0,250.0,248.0
1475187484938556312,,3520,,1475187484,938366325,'',256.0,256.0,250.0,248.0
1475187485438607212,,3521,,1475187485,438387903,'',256.0,256.0,250.0,248.0
1475187485938564665,,3522,,1475187485,938372095,'',256.0,256.0,250.0,248.0
1475187486438251102,,3523,,1475187486,438073533,'',256.0,256.0,250.0,248.0
1475187486938799774,,3524,,1475187486,938585111,'',256.0,256.0,250.0,248.0
